state,year,pres,gov,grade,subject,ald,value
WA,2017,D,D,4,MATHEMATICS,AD,10.5020049710731
WA,2017,D,D,4,READING,BB,32.3092236207729
WA,2017,D,D,4,READING,BA,28.7581304855981
WA,2017,D,D,4,READING,PR,27.0143281967667
WA,2017,D,D,4,READING,AD,11.9183176968623
WA,2017,D,D,8,MATHEMATICS,BB,24.8840874288007
WA,2017,D,D,8,MATHEMATICS,BA,33.8525761584034
WA,2017,D,D,8,MATHEMATICS,PR,27.9783000719225
WA,2017,D,D,8,MATHEMATICS,AD,13.2850363408734
WA,2017,D,D,8,READING,BB,19.7404591995118
WA,2017,D,D,8,READING,BA,38.7012018005734
WA,2017,D,D,8,READING,PR,35.280814990171
WA,2017,D,D,8,READING,AD,6.27752400974386
WA,2019,D,D,4,MATHEMATICS,BB,21.1956937208587
WA,2019,D,D,4,MATHEMATICS,BA,39.5260969030921
WA,2019,D,D,4,MATHEMATICS,PR,29.8509294575866
WA,2019,D,D,4,MATHEMATICS,AD,9.42727991846263
WA,2019,D,D,4,READING,BB,34.9662629214457
WA,2019,D,D,4,READING,BA,29.9481093696134
WA,2019,D,D,4,READING,PR,25.6253614062593
WA,2019,D,D,4,READING,AD,9.4602663026816
WA,2019,D,D,8,MATHEMATICS,BB,28.4534948171293
WA,2019,D,D,8,MATHEMATICS,BA,31.5124613247137
WA,2019,D,D,8,MATHEMATICS,PR,26.9737862843509
WA,2019,D,D,8,MATHEMATICS,AD,13.0602575738061
WA,2019,D,D,8,READING,BB,25.6322896937868
WA,2019,D,D,8,READING,BA,35.9113321463214
WA,2019,D,D,8,READING,PR,32.4828157494397
WA,2019,D,D,8,READING,AD,5.97356241045209
WA,1994,D,D,4,READING,BB,41.3465048536383
WA,1994,D,D,4,READING,BA,32.0273024046415
WA,1994,D,D,4,READING,PR,20.84621939018
WA,1994,D,D,4,READING,AD,5.77997335154019
WA,1998,D,D,4,READING,BB,35.7048150963618
WA,1998,D,D,4,READING,BA,33.9783891535202
WA,1998,D,D,4,READING,PR,24.2803716888179
WA,1998,D,D,4,READING,AD,6.03642406130005
WA,1998,D,D,8,READING,BB,24.3377673852276
WA,1998,D,D,8,READING,BA,43.9580316594671
WA,1998,D,D,8,READING,PR,29.2255561221234
WA,1998,D,D,8,READING,AD,2.47864483318192
WA,2002,D,D,4,READING,BB,29.8564773041879
WA,2002,D,D,4,READING,BA,35.4078467424121
WA,2002,D,D,4,READING,PR,27.1745237878712
WA,2002,D,D,4,READING,AD,7.5611521655288
WA,2002,D,D,8,READING,BB,22.0594394473117
WA,2002,D,D,8,READING,BA,40.9591203019305
WA,2002,D,D,8,READING,PR,32.517880584308
WA,2002,D,D,8,READING,AD,4.46355966644989
WV,1992,D,D,4,MATHEMATICS,BB,47.6134893047218
WV,1992,D,D,4,MATHEMATICS,BA,40.1435269666128
WV,1992,D,D,4,MATHEMATICS,PR,11.2205355935609
WV,1992,D,D,4,MATHEMATICS,AD,1.02244813510455
WV,1992,D,D,4,READING,BB,38.9359246277335
WV,1992,D,D,4,READING,BA,35.8205094957193
WV,1992,D,D,4,READING,PR,20.5991895439763
WV,1992,D,D,4,READING,AD,4.64437633257087
WV,1992,D,D,8,MATHEMATICS,BB,53.1937076490193
WV,1992,D,D,8,MATHEMATICS,BA,37.0460120396375
WV,1992,D,D,8,MATHEMATICS,PR,9.13484458055696
WV,1992,D,D,8,MATHEMATICS,AD,0.625435730786282
WV,1996,D,D,4,MATHEMATICS,BB,36.541854780046
WV,1996,D,D,4,MATHEMATICS,BA,44.5008999265126
WV,1996,D,D,4,MATHEMATICS,PR,17.2983388964425
WV,1996,D,D,4,MATHEMATICS,AD,1.65890639699893
WV,1996,D,D,8,MATHEMATICS,BB,46.2325211794496
WV,1996,D,D,8,MATHEMATICS,BA,39.9401205944802
WV,1996,D,D,8,MATHEMATICS,PR,12.6028543294753
WV,1996,D,D,8,MATHEMATICS,AD,1.22450389659491
WV,2000,R,R,4,MATHEMATICS,BB,35.3868511318961
WV,2000,R,R,4,MATHEMATICS,BA,47.4195778965321
WV,2000,R,R,4,MATHEMATICS,PR,16.1598707541185
WV,2000,R,R,4,MATHEMATICS,AD,1.03370021745332
WV,2000,R,R,8,MATHEMATICS,BB,42.4306495416889
WV,2000,R,R,8,MATHEMATICS,BA,40.2537010491032
WV,2000,R,R,8,MATHEMATICS,PR,14.9536810860083
WV,2000,R,R,8,MATHEMATICS,AD,2.36196832319956
WV,2003,R,D,4,MATHEMATICS,BB,24.7379404421555
WV,2003,R,D,4,MATHEMATICS,BA,51.3798727503432
WV,2003,R,D,4,MATHEMATICS,PR,22.2462481467312
WV,2003,R,D,4,MATHEMATICS,AD,1.63593866077004
WV,2003,R,D,4,READING,BB,35.1386961945289
WV,2003,R,D,4,READING,BA,36.2013709797908
WV,2003,R,D,4,READING,PR,22.983161790784
WV,2003,R,D,4,READING,AD,5.67677103489638
WV,2003,R,D,8,MATHEMATICS,BB,37.4861134312707
WV,2003,R,D,8,MATHEMATICS,BA,42.893701024423
WV,2003,R,D,8,MATHEMATICS,PR,17.8334283595828
WV,2003,R,D,8,MATHEMATICS,AD,1.78675718472349
WV,2003,R,D,8,READING,BB,28.2674627429378
WV,2003,R,D,8,READING,BA,46.7878226031176
WV,2003,R,D,8,READING,PR,23.2461999442211
WV,2003,R,D,8,READING,AD,1.69851470972356
WV,2005,R,D,4,MATHEMATICS,BB,24.6303260826963
WV,2005,R,D,4,MATHEMATICS,BA,50.2677613433182
WV,2005,R,D,4,MATHEMATICS,PR,23.5715911376701
WV,2005,R,D,4,MATHEMATICS,AD,1.53032143631531
WV,2005,R,D,4,READING,BB,39.4740479222022
WV,2005,R,D,4,READING,BA,34.975228853537
WV,2005,R,D,4,READING,PR,20.675441383747
WV,2005,R,D,4,READING,AD,4.87528184051381
WV,2005,R,D,8,MATHEMATICS,BB,40.0005022905623
WV,2005,R,D,8,MATHEMATICS,BA,42.0985361694904
WV,2005,R,D,8,MATHEMATICS,PR,16.4671383089809
WV,2005,R,D,8,MATHEMATICS,AD,1.43382323096647
WV,2005,R,D,8,READING,BB,33.3524676328442
WV,2005,R,D,8,READING,BA,44.7131528063615
WV,2005,R,D,8,READING,PR,20.529434034681
WV,2005,R,D,8,READING,AD,1.40494552611338
WV,2007,R,D,4,MATHEMATICS,BB,18.8332629007827
WV,2007,R,D,4,MATHEMATICS,BA,48.597919412794
WV,2007,R,D,4,MATHEMATICS,PR,29.6070982980115
WV,2007,R,D,4,MATHEMATICS,AD,2.96171938841185
WV,2007,R,D,4,READING,BB,37.3575549888308
WV,2007,R,D,4,READING,BA,34.8175768165305
WV,2007,R,D,4,READING,PR,22.8764413104619
WV,2007,R,D,4,READING,AD,4.94842688417679
WV,2007,R,D,8,MATHEMATICS,BB,38.7989172715238
WV,2007,R,D,8,MATHEMATICS,BA,42.6794659097802
WV,2007,R,D,8,MATHEMATICS,PR,16.3550335682335
WV,2007,R,D,8,MATHEMATICS,AD,2.16658325046253
WV,2007,R,D,8,READING,BB,31.6129015159615
WV,2007,R,D,8,READING,BA,45.4690365767403
WV,2007,R,D,8,READING,PR,21.8328685574967
WV,2007,R,D,8,READING,AD,1.0851933498016
WV,2009,R,D,4,MATHEMATICS,BB,22.6087411633242
WV,2009,R,D,4,MATHEMATICS,BA,49.2863276934708
WV,2009,R,D,4,MATHEMATICS,PR,25.8801616850226
WV,2009,R,D,4,MATHEMATICS,AD,2.22476945818233
WV,2009,R,D,4,READING,BB,38.2311099382678
WV,2009,R,D,4,READING,BA,36.0342285957073
WV,2009,R,D,4,READING,PR,21.6108624878228
WV,2009,R,D,4,READING,AD,4.12379897820207
WV,2009,R,D,4,SCIENCE,BB,27.0508443301313
WV,2009,R,D,4,SCIENCE,BA,44.8649792369289
WV,2009,R,D,4,SCIENCE,PR,27.9513342221613
WV,2009,R,D,4,SCIENCE,AD,0
WV,2009,R,D,8,MATHEMATICS,BB,39.0696767000027
WV,2009,R,D,8,MATHEMATICS,BA,41.4937692321539
WV,2009,R,D,8,MATHEMATICS,PR,16.9887067346074
WV,2009,R,D,8,MATHEMATICS,AD,2.44784733323599
WV,2009,R,D,8,READING,BB,32.776417728071
WV,2009,R,D,8,READING,BA,44.8664668443213
WV,2009,R,D,8,READING,PR,20.9876329323626
WV,2009,R,D,8,READING,AD,1.36948249524511
WV,2009,R,D,8,SCIENCE,BB,42.0272712662846
WV,2009,R,D,8,SCIENCE,BA,35.8742123430815
WV,2009,R,D,8,SCIENCE,PR,21.4596825748013
WV,2009,R,D,8,SCIENCE,AD,0.638833815832677
WV,2011,R,D,4,MATHEMATICS,BB,21.8849789039595
WV,2011,R,D,4,MATHEMATICS,BA,46.922328425809
WV,2011,R,D,4,MATHEMATICS,PR,27.8847191204415
WV,2011,R,D,4,MATHEMATICS,AD,3.30797354978995
WV,2011,R,D,4,READING,BB,39.1907962855593
WV,2011,R,D,4,READING,BA,34.1434220973124
WV,2011,R,D,4,READING,PR,21.9309053675468
WV,2011,R,D,4,READING,AD,4.73487624958154
WV,2011,R,D,8,MATHEMATICS,BB,35.1632582278079
WV,2011,R,D,8,MATHEMATICS,BA,43.5063416152492
WV,2011,R,D,8,MATHEMATICS,PR,18.3833484369315
WV,2011,R,D,8,MATHEMATICS,AD,2.9470517200114
WV,2011,R,D,8,READING,BB,32.0291584403208
WV,2011,R,D,8,READING,BA,43.8444780309034
WV,2011,R,D,8,READING,PR,22.6859980199521
WV,2011,R,D,8,READING,AD,1.44036550882372
WV,2011,R,D,8,SCIENCE,BB,36.6264647882111
WV,2011,R,D,8,SCIENCE,BA,38.9492957862467
WV,2011,R,D,8,SCIENCE,PR,23.7429253574602
WV,2011,R,D,8,SCIENCE,AD,0.681314068082035
WV,2013,R,D,4,MATHEMATICS,BB,19.2530271041704
WV,2013,R,D,4,MATHEMATICS,BA,45.514853670805
WV,2013,R,D,4,MATHEMATICS,PR,30.8569313818668
WV,2013,R,D,4,MATHEMATICS,AD,4.37518784315778
WV,2013,R,D,4,READING,BB,38.1639399183362
WV,2013,R,D,4,READING,BA,34.5795958426967
WV,2013,R,D,4,READING,PR,22.5211222088634
WV,2013,R,D,4,READING,AD,4.73534203010369
WV,2013,R,D,8,MATHEMATICS,BB,34.6312579089534
WV,2013,R,D,8,MATHEMATICS,BA,41.8578179767546
WV,2013,R,D,8,MATHEMATICS,PR,20.3347524288674
WV,2013,R,D,8,MATHEMATICS,AD,3.17617168542466
WV,2013,R,D,8,READING,BB,30.084332422771
WV,2013,R,D,8,READING,BA,44.6525188915805
WV,2013,R,D,8,READING,PR,23.232249072113
WV,2013,R,D,8,READING,AD,2.03089961353548
WV,2015,R,D,4,MATHEMATICS,BB,22.3419368135412
WV,2015,R,D,4,MATHEMATICS,BA,45.0905287699257
WV,2015,R,D,4,MATHEMATICS,PR,28.0192250352613
WV,2015,R,D,4,MATHEMATICS,AD,4.54830938127179
WV,2015,R,D,4,READING,BB,35.973073710419
WV,2015,R,D,4,READING,BA,34.0578904462772
WV,2015,R,D,4,READING,PR,24.4212524727416
WV,2015,R,D,4,READING,AD,5.54778337056219
WV,2015,R,D,4,SCIENCE,BB,25.4623525868528
WV,2015,R,D,4,SCIENCE,BA,43.1900048017277
WV,2015,R,D,4,SCIENCE,PR,30.8104588401772
WV,2015,R,D,4,SCIENCE,AD,0.537183771242295
WV,2015,R,D,8,MATHEMATICS,BB,38.1961805213391
WV,2015,R,D,8,MATHEMATICS,BA,41.2717076233778
WV,2015,R,D,8,MATHEMATICS,PR,17.5396483994272
WV,2015,R,D,8,MATHEMATICS,AD,2.99246345585588
WV,2015,R,D,8,READING,BB,27.7218233607873
WV,2015,R,D,8,READING,BA,45.0637645496446
WV,2015,R,D,8,READING,PR,25.5399100666014
WV,2015,R,D,8,READING,AD,1.67450202296673
WV,2015,R,D,8,SCIENCE,BB,36.9875626947231
WV,2015,R,D,8,SCIENCE,BA,36.4026227413519
WV,2015,R,D,8,SCIENCE,PR,25.8839969971492
WV,2015,R,D,8,SCIENCE,AD,0.725817566775878
WV,2017,R,D,4,MATHEMATICS,BB,21.5158777146856
WV,2017,R,D,4,MATHEMATICS,BA,43.5260555141714
WV,2017,R,D,4,MATHEMATICS,PR,29.7733984404796
WV,2017,R,D,4,MATHEMATICS,AD,5.18466833066342
WV,2017,R,D,4,READING,BB,36.1370832969408
WV,2017,R,D,4,READING,BA,31.4832764376182
WV,2017,R,D,4,READING,PR,24.9374740669871
WV,2017,R,D,4,READING,AD,7.44216619845394
WV,2017,R,D,8,MATHEMATICS,BB,38.088990102073
WV,2017,R,D,8,MATHEMATICS,BA,38.0580342053908
WV,2017,R,D,8,MATHEMATICS,PR,19.0796064999179
WV,2017,R,D,8,MATHEMATICS,AD,4.77336919261842
WV,2017,R,D,8,READING,BB,29.7534772188551
WV,2017,R,D,8,READING,BA,42.4658056691539
WV,2017,R,D,8,READING,PR,25.5487723977348
WV,2017,R,D,8,READING,AD,2.23194471425618
WV,2019,R,D,4,MATHEMATICS,BB,25.8837209082756
WV,2019,R,D,4,MATHEMATICS,BA,44.4698331414776
WV,2019,R,D,4,MATHEMATICS,PR,26.2025608509343
WV,2019,R,D,4,MATHEMATICS,AD,3.44388509931248
WV,2019,R,D,4,READING,BB,39.8580067698459
WV,2019,R,D,4,READING,BA,29.8257402893072
WV,2019,R,D,4,READING,PR,23.8238117382808
WV,2019,R,D,4,READING,AD,6.4924412025661
WV,2019,R,D,8,MATHEMATICS,BB,38.4788089355207
WV,2019,R,D,8,MATHEMATICS,BA,37.3915351798571
WV,2019,R,D,8,MATHEMATICS,PR,19.2823250005635
WV,2019,R,D,8,MATHEMATICS,AD,4.84733088405866
WV,2019,R,D,8,READING,BB,32.6780729125339
WV,2019,R,D,8,READING,BA,41.9790828479935
WV,2019,R,D,8,READING,PR,23.5567727122099
WV,2019,R,D,8,READING,AD,1.78607152726274
WV,1994,D,D,4,READING,BB,42.3000223783292
WV,1994,D,D,4,READING,BA,31.4774807296369
WV,1994,D,D,4,READING,PR,20.6439562726892
WV,1994,D,D,4,READING,AD,5.57854061934469
WV,1998,D,R,4,READING,BB,39.6229032555203
WV,1998,D,R,4,READING,BA,32.770718801999
WV,1998,D,R,4,READING,PR,22.5105633487695
WV,1998,D,R,4,READING,AD,5.09581459371121
WV,1998,D,R,8,READING,BB,25.2318133817855
WV,1998,D,R,8,READING,BA,46.8428920982391
WV,1998,D,R,8,READING,PR,26.5849010598113
WV,1998,D,R,8,READING,AD,1.34039346016406
WV,2002,R,D,4,READING,BB,34.9686914215075
WV,2002,R,D,4,READING,BA,37.0947490595276
WV,2002,R,D,4,READING,PR,23.1510286333554
WV,2002,R,D,4,READING,AD,4.78553088560947
WV,2002,R,D,8,READING,BB,22.6289189507628
WV,2002,R,D,8,READING,BA,48.0321394718851
WV,2002,R,D,8,READING,PR,27.8869323632699
WV,2002,R,D,8,READING,AD,1.45200921408222
WV,1990,D,D,8,MATHEMATICS,BB,58.1759220404271
WV,1990,D,D,8,MATHEMATICS,BA,32.5607834171804
WV,1990,D,D,8,MATHEMATICS,PR,8.32404950142961
WV,1990,D,D,8,MATHEMATICS,AD,0.939245040962962
WI,1992,D,R,4,MATHEMATICS,BB,29.06983912685
WI,1992,D,R,4,MATHEMATICS,BA,46.4769390009441
WI,1992,D,R,4,MATHEMATICS,PR,22.259167029666
WI,1992,D,R,4,MATHEMATICS,AD,2.19405484253982
WI,1992,D,R,4,READING,BB,29.3179302528242
WI,1992,D,R,4,READING,BA,37.2451920252239
WI,1992,D,R,4,READING,PR,27.3884825412524
WI,1992,D,R,4,READING,AD,6.04839518069956
WI,1992,D,R,8,MATHEMATICS,BB,29.2131717942439
WI,1992,D,R,8,MATHEMATICS,BA,43.7865421585233
WI,1992,D,R,8,MATHEMATICS,PR,23.7728805013348
WI,1992,D,R,8,MATHEMATICS,AD,3.22740554589792
WI,1996,D,R,4,MATHEMATICS,BB,25.902871860872
WI,1996,D,R,4,MATHEMATICS,BA,46.6834068198866
WI,1996,D,R,4,MATHEMATICS,PR,24.6945757523733
WI,1996,D,R,4,MATHEMATICS,AD,2.71914556686799
WI,1996,D,R,8,MATHEMATICS,BB,24.9825672768168
WI,1996,D,R,8,MATHEMATICS,BA,43.2182153166473
WI,1996,D,R,8,MATHEMATICS,PR,26.5772556928254
WI,1996,D,R,8,MATHEMATICS,AD,5.22196171371048
WI,2003,D,D,4,MATHEMATICS,BB,20.6174153456673
WI,2003,D,D,4,MATHEMATICS,BA,44.143165170548
WI,2003,D,D,4,MATHEMATICS,PR,30.984767611885
WI,2003,D,D,4,MATHEMATICS,AD,4.25465187189965
WI,2003,D,D,4,READING,BB,32.2298501558932
WI,2003,D,D,4,READING,BA,35.2115049095042
WI,2003,D,D,4,READING,PR,25.955460391569
WI,2003,D,D,4,READING,AD,6.60318454303363
WI,2003,D,D,8,MATHEMATICS,BB,24.8150620480514
WI,2003,D,D,8,MATHEMATICS,BA,40.0054854339499
WI,2003,D,D,8,MATHEMATICS,PR,28.7341991669741
WI,2003,D,D,8,MATHEMATICS,AD,6.44525335102462
WI,2003,D,D,8,READING,BB,22.819784121713
WI,2003,D,D,8,READING,BA,40.6544323127202
WI,2003,D,D,8,READING,PR,33.5027522029932
WI,2003,D,D,8,READING,AD,3.02303136257347
WI,2005,D,D,4,MATHEMATICS,BB,16.1925327072971
WI,2005,D,D,4,MATHEMATICS,BA,43.4859632689508
WI,2005,D,D,4,MATHEMATICS,PR,35.2732819945549
WI,2005,D,D,4,MATHEMATICS,AD,5.04822202919725
WI,2005,D,D,4,READING,BB,32.77543225779
WI,2005,D,D,4,READING,BA,34.1468451159632
WI,2005,D,D,4,READING,PR,25.9582879994872
WI,2005,D,D,4,READING,AD,7.11943462675957
WI,2005,D,D,8,MATHEMATICS,BB,23.8830552939311
WI,2005,D,D,8,MATHEMATICS,BA,40.2902141241661
WI,2005,D,D,8,MATHEMATICS,PR,29.1712374193037
WI,2005,D,D,8,MATHEMATICS,AD,6.65549316259914
WI,2005,D,D,8,READING,BB,23.3673807388962
WI,2005,D,D,8,READING,BA,41.7476834440276
WI,2005,D,D,8,READING,PR,31.4708553066542
WI,2005,D,D,8,READING,AD,3.41408051042205
WI,2007,D,D,4,MATHEMATICS,BB,14.729450252404
WI,2007,D,D,4,MATHEMATICS,BA,38.3614947047832
WI,2007,D,D,4,MATHEMATICS,PR,40.038431987949
WI,2007,D,D,4,MATHEMATICS,AD,6.8706230548638
WI,2007,D,D,4,READING,BB,29.6094011783613
WI,2007,D,D,4,READING,BA,34.7859461761773
WI,2007,D,D,4,READING,PR,27.405120581535
WI,2007,D,D,4,READING,AD,8.19953206392649
WI,2007,D,D,8,MATHEMATICS,BB,24.0549031011208
WI,2007,D,D,8,MATHEMATICS,BA,38.9785842553826
WI,2007,D,D,8,MATHEMATICS,PR,28.9689936756707
WI,2007,D,D,8,MATHEMATICS,AD,7.99751896782598
WI,2007,D,D,8,READING,BB,24.0947051741972
WI,2007,D,D,8,READING,BA,42.6858889928825
WI,2007,D,D,8,READING,PR,30.6391211536173
WI,2007,D,D,8,READING,AD,2.58028467930293
WI,2009,D,D,4,MATHEMATICS,BB,15.0444163968735
WI,2009,D,D,4,MATHEMATICS,BA,39.8763560223113
WI,2009,D,D,4,MATHEMATICS,PR,37.4317184342568
WI,2009,D,D,4,MATHEMATICS,AD,7.64750914655852
WI,2009,D,D,4,READING,BB,32.7373295440766
WI,2009,D,D,4,READING,BA,34.5150397116053
WI,2009,D,D,4,READING,PR,25.8127500915308
WI,2009,D,D,4,READING,AD,6.93488065278735
WI,2009,D,D,4,SCIENCE,BB,20.7281798436627
WI,2009,D,D,4,SCIENCE,BA,38.7506106020795
WI,2009,D,D,4,SCIENCE,PR,39.8744927439494
WI,2009,D,D,4,SCIENCE,AD,0.646716810308315
WI,2009,D,D,8,MATHEMATICS,BB,20.9632631928627
WI,2009,D,D,8,MATHEMATICS,BA,39.6932125993924
WI,2009,D,D,8,MATHEMATICS,PR,30.9816691864966
WI,2009,D,D,8,MATHEMATICS,AD,8.36185502124835
WI,2009,D,D,8,READING,BB,22.0445806247074
WI,2009,D,D,8,READING,BA,44.0308540639074
WI,2009,D,D,8,READING,PR,31.6205944131685
WI,2009,D,D,8,READING,AD,2.30397089821674
WI,2009,D,D,8,SCIENCE,BB,26.9167660534893
WI,2009,D,D,8,SCIENCE,BA,35.3413155232902
WI,2009,D,D,8,SCIENCE,PR,36.2569873606346
WI,2009,D,D,8,SCIENCE,AD,1.48493106258589
WI,2011,D,R,4,MATHEMATICS,BB,13.9728371674823
WI,2011,D,R,4,MATHEMATICS,BA,39.183921921649
WI,2011,D,R,4,MATHEMATICS,PR,38.8278744566257
WI,2011,D,R,4,MATHEMATICS,AD,8.01536645424295
WI,2011,D,R,4,READING,BB,32.1342310786903
WI,2011,D,R,4,READING,BA,34.2464907426612
WI,2011,D,R,4,READING,PR,26.3933400740857
WI,2011,D,R,4,READING,AD,7.22593810456282
WI,2011,D,R,8,MATHEMATICS,BB,21.3410679874836
WI,2011,D,R,8,MATHEMATICS,BA,37.688917547423
WI,2011,D,R,8,MATHEMATICS,PR,31.7608421993097
WI,2011,D,R,8,MATHEMATICS,AD,9.20917226578366
WI,2011,D,R,8,READING,BB,21.3344377566287
WI,2011,D,R,8,READING,BA,43.7823179080717
WI,2011,D,R,8,READING,PR,31.8513924499592
WI,2011,D,R,8,READING,AD,3.03185188534041
WI,2011,D,R,8,SCIENCE,BB,25.324400871055
WI,2011,D,R,8,SCIENCE,BA,34.5821678440236
WI,2011,D,R,8,SCIENCE,PR,38.4391822770727
WI,2011,D,R,8,SCIENCE,AD,1.6542490078487
WI,2013,D,R,4,MATHEMATICS,BB,14.9739057987884
WI,2013,D,R,4,MATHEMATICS,BA,37.8496808740449
WI,2013,D,R,4,MATHEMATICS,PR,37.9458372084976
WI,2013,D,R,4,MATHEMATICS,AD,9.2305761186691
WI,2013,D,R,4,READING,BB,32.4697788115442
WI,2013,D,R,4,READING,BA,32.7988296675517
WI,2013,D,R,4,READING,PR,26.5977925395118
WI,2013,D,R,4,READING,AD,8.13359898139226
WI,2013,D,R,8,MATHEMATICS,BB,22.0401924236734
WI,2013,D,R,8,MATHEMATICS,BA,38.1199302460683
WI,2013,D,R,8,MATHEMATICS,PR,29.3378182431147
WI,2013,D,R,8,MATHEMATICS,AD,10.5020590871437
WI,2013,D,R,8,READING,BB,22.0716344150332
WI,2013,D,R,8,READING,BA,41.469420617407
WI,2013,D,R,8,READING,PR,32.3916984914785
WI,2013,D,R,8,READING,AD,4.06724647608132
WI,2015,D,R,4,MATHEMATICS,BB,17.2605393013505
WI,2015,D,R,4,MATHEMATICS,BA,37.3267103310176
WI,2015,D,R,4,MATHEMATICS,PR,36.2457864010805
WI,2015,D,R,4,MATHEMATICS,AD,9.16696396655149
WI,2015,D,R,4,READING,BB,29.1495874547377
WI,2015,D,R,4,READING,BA,33.9091614525642
WI,2015,D,R,4,READING,PR,28.9770837542458
WI,2015,D,R,4,READING,AD,7.96416733845228
WI,2015,D,R,4,SCIENCE,BB,20.7743618968826
WI,2015,D,R,4,SCIENCE,BA,38.2038751881959
WI,2015,D,R,4,SCIENCE,PR,40.2794968038029
WI,2015,D,R,4,SCIENCE,AD,0.742266111118586
WI,2015,D,R,8,MATHEMATICS,BB,22.2955841579414
WI,2015,D,R,8,MATHEMATICS,BA,36.9226255543245
WI,2015,D,R,8,MATHEMATICS,PR,29.9495840440578
WI,2015,D,R,8,MATHEMATICS,AD,10.8322062436763
WI,2015,D,R,8,READING,BB,20.6713147729438
WI,2015,D,R,8,READING,BA,40.3612872152349
WI,2015,D,R,8,READING,PR,34.7186371426009
WI,2015,D,R,8,READING,AD,4.24876086922037
WI,2015,D,R,8,SCIENCE,BB,25.1636904017909
WI,2015,D,R,8,SCIENCE,BA,34.9935166207139
WI,2015,D,R,8,SCIENCE,PR,37.9545292675746
WI,2015,D,R,8,SCIENCE,AD,1.88826370992069
WI,2017,R,R,4,MATHEMATICS,BB,20.5046955012746
WI,2017,R,R,4,MATHEMATICS,BA,37.6609039878708
WI,2017,R,R,4,MATHEMATICS,PR,32.949217208698
WI,2017,R,R,4,MATHEMATICS,AD,8.88518330215658
WI,2017,R,R,4,READING,BB,33.820983126972
WI,2017,R,R,4,READING,BA,31.2577548482597
WI,2017,R,R,4,READING,PR,27.2752742724995
WI,2017,R,R,4,READING,AD,7.64598775226873
WI,2017,R,R,8,MATHEMATICS,BB,24.065639397134
WI,2017,R,R,8,MATHEMATICS,BA,36.6209015087105
WI,2017,R,R,8,MATHEMATICS,PR,27.6113500468107
WI,2017,R,R,8,MATHEMATICS,AD,11.7021090473448
WI,2017,R,R,8,READING,BB,20.7687809370779
WI,2017,R,R,8,READING,BA,39.8430396582628
WI,2017,R,R,8,READING,PR,35.07892676052
WI,2017,R,R,8,READING,AD,4.30925264413924
WI,2019,R,D,4,MATHEMATICS,BB,20.0761397754468
WI,2019,R,D,4,MATHEMATICS,BA,35.1672523593268
WI,2019,R,D,4,MATHEMATICS,PR,34.1811431771767
WI,2019,R,D,4,MATHEMATICS,AD,10.5754646880497
WI,2019,R,D,4,READING,BB,34.4344238730398
WI,2019,R,D,4,READING,BA,30.050255002903
WI,2019,R,D,4,READING,PR,26.4901103162793
WI,2019,R,D,4,READING,AD,9.02521080777796
WI,2019,R,D,8,MATHEMATICS,BB,24.4961567060479
WI,2019,R,D,8,MATHEMATICS,BA,34.1982625444577
WI,2019,R,D,8,MATHEMATICS,PR,28.8391135128735
WI,2019,R,D,8,MATHEMATICS,AD,12.4664672366209
WI,2019,R,D,8,READING,BB,23.5364251984497
WI,2019,R,D,8,READING,BA,37.9350745824334
WI,2019,R,D,8,READING,PR,34.1140312642626
WI,2019,R,D,8,READING,AD,4.41446895485436
WI,1994,D,R,4,READING,BB,29.002715895706
WI,1994,D,R,4,READING,BA,35.6944298391641
WI,1994,D,R,4,READING,PR,28.2545672040456
WI,1994,D,R,4,READING,AD,7.04828706108441
WI,1998,D,R,4,READING,BB,30.7377846221518
WI,1998,D,R,4,READING,BA,35.6405348937419
WI,1998,D,R,4,READING,PR,27.3136516050916
WI,1998,D,R,4,READING,AD,6.30802887901462
WI,1998,D,R,8,READING,BB,21.5713429799895
WI,1998,D,R,8,READING,BA,44.4200202849966
WI,1998,D,R,8,READING,PR,32.382190455421
WI,1998,D,R,8,READING,AD,1.62644627959287
WI,1990,D,R,8,MATHEMATICS,BB,34.2786107990074
WI,1990,D,R,8,MATHEMATICS,BA,42.5237869279589
WI,1990,D,R,8,MATHEMATICS,PR,20.0702073150862
WI,1990,D,R,8,MATHEMATICS,AD,3.12739495794747
WY,1992,R,D,4,MATHEMATICS,BB,31.3943863149788
WY,1992,R,D,4,MATHEMATICS,BA,49.9059458380672
WY,1992,R,D,4,MATHEMATICS,PR,17.7156813849086
WY,1992,R,D,4,MATHEMATICS,AD,0.983986462045339
WY,1992,R,D,4,READING,BB,29.009023010354
WY,1992,R,D,4,READING,BA,38.2512708238296
WY,1992,R,D,4,READING,PR,27.3173800214808
WY,1992,R,D,4,READING,AD,5.42232614433562
WY,1992,R,D,8,MATHEMATICS,BB,32.7660644199404
WY,1992,R,D,8,MATHEMATICS,BA,46.2077021070242
WY,1992,R,D,8,MATHEMATICS,PR,19.1001452402366
WY,1992,R,D,8,MATHEMATICS,AD,1.92608823279876
WY,1996,R,R,4,MATHEMATICS,BB,36.045362596269
WY,1996,R,R,4,MATHEMATICS,BA,45.1306711716909
WY,1996,R,R,4,MATHEMATICS,PR,17.4829725417916
WY,1996,R,R,4,MATHEMATICS,AD,1.34099369024846
WY,1996,R,R,8,MATHEMATICS,BB,31.6723488710541
